date,ipcucst,ipcuhsho,ipcuhsro,ipcuhsrr,ipcums,irdecs,irers,iusxegm
1995-09-01,7.070141853587523,19.576927905262785,,5.734598287276697,6.048867471933909,,,53.52346024396214
1995-10-01,7.1192560602356,19.592334858925028,,5.730368213482963,6.050522785050933,,,53.56286297277226
1995-11-01,7.135917820353595,19.66162168747211,,5.748533406340318,6.067803624112053,,,53.62825725627395
1995-12-01,7.068,19.716,,5.762,6.081,,,53.648
1996-01-01,7.0467290505174,19.646057516520564,,5.742770137779681,6.085362056014503,,,53.60848791363046
1996-02-01,7.091521289602975,19.61627011597066,,5.738543696232188,6.09217238485732,,,53.73802463483703
1996-03-01,7.055084442899813,19.54893514050698,,5.716177091733831,6.071397192040479,,,53.61242618479199
1996-04-01,7.0476878641035645,19.50721792571988,,5.704870794228052,6.0585769877607545,,,53.436607198843774
1996-05-01,7.045975685819408,19.503110614323738,,5.704558346696882,6.060053535567598,,,53.39409707275624
1996-06-01,7.0611152380293944,19.53498661617022,,5.718600661673328,6.064031039946483,,,53.53948494471382
1996-07-01,7.067221166873201,19.56401479987283,,5.725322358443879,6.0785430886966445,,,53.70585875605858
1996-08-01,7.065479354348532,19.570855716025484,,5.724972296443587,6.0799749867021795,,,53.75241300532137
1996-09-01,7.082090197964495,19.57486390973999,,5.720879920809627,6.065903584292805,,,53.67120031912905
1996-10-01,7.121921178259217,19.567878241601,,5.716813397201151,6.062275086423628,,,53.64971668600393
1996-11-01,7.127850491288277,19.585603570831697,,5.719976482031053,6.068893233650013,,,53.6073395196013
1996-12-01,7.148,19.616,,5.731,6.073,,,53.674
1997-01-01,7.102313317953959,19.59802571766578,,5.726923435176527,6.087404259063617,,,53.770635560565374
1997-02-01,7.076204618008901,19.580164056148188,,5.722872412739165,6.088877949661388,,,53.807891313683655
1997-03-01,7.116244592612711,19.55292705750977,,5.71895703734756,6.089025613297872,,,53.87856743526171
1997-04-01,7.126579863166697,19.571889019239627,,5.725655708565512,6.091657613621271,,,53.89913459552969
1997-05-01,7.1117997177890935,19.627513507575355,,5.743079094620741,6.105702693795102,,,53.9328005134532
1997-06-01,7.087560620143584,19.657206969205212,,5.753200943353162,6.103198546873547,,,54.01180484387914
1997-07-01,7.120932571861765,19.708472196913956,,5.7598444221563705,6.108361629482336,,,54.17827939754383
1997-08-01,7.05786308273948,19.725716120680794,,5.766331952281276,6.112258823965279,,,54.193871932349275
1997-09-01,7.05562996968688,19.741424253885917,,5.769214181746656,6.102177076183939,,,54.1175867768595
1997-10-01,7.121998588261868,19.73555619682571,,5.768652503924172,6.099754078891932,,,54.18679656192892
1997-11-01,7.099717825989711,19.81231157230943,,5.789383237181907,6.121295971543377,,,54.2203487579425
1997-12-01,6.984,20.199,2.327,6.885,4.392,,,53.608
1998-01-01,7.012261202491216,20.20516509813881,2.4411367580445544,6.888474427443484,4.403789591676289,,,53.79477490212906
1998-02-01,7.029194899280719,20.211307348477227,2.5339851408276712,6.891935978688906,4.419154782614027,,,53.95228119795988
1998-03-01,7.034863943359454,20.217426877790967,2.57326603699137,6.895384725182499,4.421819045200455,,,54.023634158200615
1998-04-01,7.018149391563276,20.23437916554913,2.545417232,6.898820737842878,4.424473470509639,,,54.00931093978679
1998-05-01,6.9866154711896655,20.2404336256816,2.506143265970516,6.902244087065937,4.425318471415245,,,53.938203624900254
1998-06-01,6.9520331921630705,20.28053106779025,2.5237928196319013,6.91794962323089,4.430673232961379,,,54.01393964555699
1998-07-01,6.969491413662242,20.320530231854526,2.5689980189950985,6.929592511827322,4.441400561961759,,,54.11783882804058
1998-08-01,6.960960824416631,20.349635915928374,2.5934187141982865,6.945226126943203,4.4503085973922625,,,54.22148366736019
1998-09-01,6.933940839182902,20.40023516758161,2.5191254266503664,6.960821518061246,4.448449804947005,,,54.24003666565937
1998-10-01,6.950265979543666,20.415014897592673,2.5061151493902436,6.96386652255124,4.4483187677782485,,,54.248796406060364
1998-11-01,6.953959000786782,20.468795231885593,2.432877081097561,6.987893664089657,4.453678187980391,,,54.277006908611625
1998-12-01,6.963,20.529,2.376,7.007,4.461,,,54.316
1999-01-01,6.9607955309341705,20.511237296936905,2.445569130203807,7.005927104506636,4.4804488220714935,,,54.38079571515521
1999-02-01,6.970744455307533,20.518477056373655,2.520138517490381,7.009384290111067,4.498151097439795,,,54.539584750325666
1999-03-01,7.001018078556263,20.4776864708967,2.6034520231213873,7.004062054507338,4.493397059294872,,,54.57050925714287
1999-04-01,6.961403352955153,20.372297542400318,2.5869118757955807,6.969294598460595,4.468003863944044,,,54.25997524497163
1999-05-01,6.939535070171002,20.4041458449679,2.5237063500344314,6.981147140294712,4.4768164948393965,,,54.25997524497163
1999-06-01,6.899443218400055,20.446610248391355,2.5688531541495374,6.996950529406868,4.48739165191382,,,54.34345212996391
1999-07-01,6.940523318903098,20.427619718845953,2.635416930486735,6.991719863574455,4.48974732577523,,,54.40239171822779
1999-08-01,6.894908592436735,20.420956259608605,2.6291083322090887,6.990701523209468,4.491271108099711,,,54.38286760707875
1999-09-01,6.851232706949466,20.37619875397153,2.5428433247150277,6.976946864897869,4.476850086761809,,,54.15129122436825
1999-10-01,6.911040429008536,20.371325556947397,2.5226944389077137,6.980118322751442,4.477573060773577,,,54.21967605911331
1999-11-01,6.9357279359726896,20.432606835497708,2.418653519211153,7.014986393718913,4.485355792797889,,,54.26989525507173
1999-12-01,6.94,20.47,2.359,7.036,4.501,,,54.338
2000-01-01,6.92662097353051,20.513922292605468,2.474281518491475,7.046285373508606,4.51544432035898,,,54.505890191587135
2000-02-01,6.910802658973945,20.434686196634416,2.5436890876846108,7.0202594615570035,4.521642132170514,,,54.402827879268834
2000-03-01,6.900291026001475,20.2985072493345,2.650018645765243,6.982032204892159,4.505206542056075,,,54.228139958234664
2000-04-01,6.903335925180399,20.317566643220122,2.615612191657921,6.989458421603224,4.514551469985467,,,54.250490591008514
2000-05-01,6.912947491622613,20.33503672991445,2.5709884842405772,6.996625732622498,4.517830238818932,,,54.268141424634024
2000-06-01,6.8909149389627515,20.29030306830284,2.6228664297869733,6.9791483181549685,4.514642760527226,,,54.17265907882647
2000-07-01,6.888987130446057,20.284189132940572,2.666742103812224,6.989598204381585,4.522846609042553,,,54.261413974245485
2000-08-01,6.920539743257261,20.345470671106554,2.6710853319943286,7.016203526529857,4.544892730496454,,,54.4755685434581
2000-09-01,6.877706662653452,20.311178411407457,2.551387763597363,7.0063176111202115,4.533153544261935,,,54.19331171162672
2000-10-01,6.858885212476751,20.337018045152632,2.5556153689459618,7.024434138504792,4.53712688187821,,,54.25938319815815
2000-11-01,6.889742266689865,20.39629809276749,2.4549991275683,7.046806087116916,4.541253605778046,,,54.25478699123784
2000-12-01,6.903,20.46,2.346,7.079,4.552,,,54.334
2001-01-01,6.8873082595551605,20.391918082771898,2.4448254568817815,7.057027333756282,4.566898036286957,,,54.33606463625481
2001-02-01,6.90122975324387,20.360896301883727,2.5417992747440272,7.055071406740068,4.580371286628834,,,54.40911964093693
2001-03-01,6.882125318327234,20.384759187741654,2.6446247162315557,7.065139730244513,4.58659729731545,,,54.52185553465086
2001-04-01,6.851468465563849,20.363931176785975,2.5832581967213115,7.059452270264602,4.583350470462703,,,54.384549741747136
2001-05-01,6.830849184869362,20.341746900294645,2.533624085537423,7.057229908820717,4.570958266874894,,,54.24382698252404
2001-06-01,6.8737823182444036,20.386750370263137,2.6073423455056184,7.067467645720036,4.579710424838774,,,54.41225319378175
2001-07-01,6.91361977371034,20.503810829296892,2.6210281690140844,7.113269341421665,4.602512442703558,,,54.74793339764614
2001-08-01,6.917032221772389,20.603199151300267,2.6463929577464795,7.142861725577345,4.628916243020251,,,55.034571792398225
2001-09-01,6.889393880513811,20.589910213574182,2.4577621985417832,7.140272599425754,4.616361295204213,,,54.78764157684063
2001-10-01,6.933107406199743,20.748780391222944,2.4174996482836244,7.193940645274312,4.648432135804976,,,55.10277433877321
2001-11-01,6.972146912794831,20.893257302094,2.360255073280721,7.235715337389393,4.672804747069772,,,55.352394634831896
2001-12-01,6.638,22.046,2.702,6.421,4.434,,,55.234
2002-01-01,6.645677781259879,22.069214461214457,2.807605682091149,6.42606924356083,4.466118512543357,,,55.42030666646128
2002-02-01,6.661450185780566,22.044659532423307,2.9498555922912946,6.423513610283183,4.47185054368204,,,55.537770137681505
2002-03-01,6.649856489063191,21.983350383940984,2.9972865172358385,6.403742668366159,4.465388015340364,,,55.43255707065604
2002-04-01,6.632011752803305,21.912450139794966,2.9855066679367495,6.377765687548282,4.460534428024083,,,55.22638510072339
2002-05-01,6.663911761234297,21.95354240447344,2.936604019813297,6.387404628133998,4.475904980842911,,,55.30298202874104
2002-06-01,6.663395757762732,22.002943346904434,2.9545218522260677,6.399910068560378,4.481097989182702,,,55.42534977255576
2002-07-01,6.675104218384516,22.040044929993847,2.970769348520313,6.408841146749204,4.508346149846207,,,55.567718477714116
2002-08-01,6.6688106280520065,22.017972210173646,3.011997181005727,6.4003490087766854,4.507141142470639,,,55.637261704638746
2002-09-01,6.657757350767942,22.06311799313125,2.8564117823021267,6.4056990888478795,4.507305067087608,,,55.51968221441453
2002-10-01,6.672049518487102,22.087738226919697,2.8371358177435524,6.414217860541035,4.528809185862248,,,55.57973930570423
2002-11-01,6.706849207772713,22.138678582609085,2.744989526227095,6.436522641973617,4.55014992251727,,,55.65570250293298
2002-12-01,6.722,22.243,2.654,6.467,4.574,,,55.779
2003-01-01,6.701874345541584,22.206044841147662,2.7657196169268268,6.463962847184003,4.575155250512031,,,55.83659791535108
2003-02-01,6.685090406314727,22.056425797462442,2.8238122925681637,6.427159606772255,4.562813669939552,,,55.63531620499049
2003-03-01,6.670080182533344,21.9447599315647,2.857073227261339,6.401323554107854,4.5400666544816035,,,55.427687509817936
2003-04-01,6.718924126408935,21.992517842188338,2.839370454626983,6.427827384838593,4.557465192626822,,,55.57329035768989
2003-05-01,6.761167028430417,22.048599429280983,2.908703578165704,6.450929416893732,4.58148292443197,,,55.81425143516647
2003-06-01,6.778785334476845,22.024594421736857,2.9294703619733564,6.450195891852658,4.591539281066215,,,55.853446119176986
2003-07-01,6.7994843485487415,22.05084847727118,2.983662549522256,6.458888410367953,4.604579364275043,,,55.992408263036104
2003-08-01,6.7488432040720365,22.01724850849013,2.9794936214922667,6.450044268689056,4.5990956908399685,,,55.92929712991324
2003-09-01,6.714590158523168,22.00574364094929,2.8131585841264566,6.444744953203744,4.599118325203322,,,55.74810070292648
2003-10-01,6.786959337582867,22.099405285836546,2.8732367953667954,6.461080655855856,4.617535125385907,,,56.03170165457541
2003-11-01,6.7960255223193755,22.209338848655122,2.7404274993299382,6.497377958446252,4.652517464196687,,,56.13378509065891
2003-12-01,6.319,23.383,2.954,6.157,4.575,,,56.283
